@relation 'pm10'
@attribute 'hour' numeric
@attribute 'weekend' numeric
@attribute 'month' numeric
@attribute 'temp' numeric
@attribute 'temp_min' numeric
@attribute 'temp_max' numeric
@attribute 'pressure' numeric
@attribute 'humidity' numeric
@attribute 'wind_speed' numeric
@attribute 'wind_deg' numeric
@attribute 'clouds_all' numeric
@attribute 'class' {'1', '2', '3', '4', '5', '6'}
@data
12.00,0.00,10,291.15,291.15,291.15,1016,72,6,250,75,2
13.00,0.00,10,291.13,290.15,292.15,1016,63,10,250,40,2
14.00,0.00,10,290.64,290.15,291.15,1016,63,9,240,75,2
15.00,0.00,10,290.15,290.15,290.15,1017,63,6,260,75,2
16.00,0.00,10,289.64,289.15,290.15,1017,67,7,270,75,2
17.00,0.00,10,288.15,288.15,288.15,1018,82,6,270,75,2
18.00,0.00,10,288.15,288.15,288.15,1019,82,5,270,75,2
19.00,0.00,10,287.66,287.15,288.15,1019,82,4,280,75,2
20.00,0.00,10,286.17,285.15,287.15,1020,93,3,260,40,2
21.00,0.00,10,286.15,286.15,286.15,1021,87,3,270,40,2
22.00,0.00,10,284.68,283.15,286.15,1021,93,3,260,20,2
23.00,0.00,10,283.66,283.15,284.15,1021,93,3,260,40,2
0.00,0.00,10,283.17,282.15,284.15,1022,93,3,260,20,2
1.00,0.00,10,283.66,283.15,284.15,1022,87,2,270,20,2
2.00,0.00,10,282.15,282.15,282.15,1022,93,3,260,20,2
3.00,0.00,10,283.66,283.15,284.15,1022,93,3,250,20,2
4.00,0.00,10,283.66,283.15,284.15,1022,93,3,250,0,2
5.00,0.00,10,283.15,283.15,283.15,1022,93,3,250,0,2
6.00,0.00,10,282.66,282.15,283.15,1022,100,3,260,0,2
7.00,0.00,10,284.15,284.15,284.15,1022,87,3,260,0,2
8.00,0.00,10,284.66,284.15,285.15,1022,93,4,260,75,2
9.00,0.00,10,285.15,285.15,285.15,1022,87,4,270,75,2
10.00,0.00,10,286.15,286.15,286.15,1022,82,5,260,75,2
11.00,0.00,10,286.66,286.15,287.15,1021,82,5,260,75,2
12.00,0.00,10,287.15,287.15,287.15,1021,76,5,260,75,2
13.00,0.00,10,287.15,287.15,287.15,1020,76,6,260,75,3
14.00,0.00,10,287.66,287.15,288.15,1020,82,4,270,75,3
15.00,0.00,10,287.15,287.15,287.15,1019,76,5,270,75,3
16.00,0.00,10,286.15,286.15,286.15,1019,82,4,240,40,3
17.00,0.00,10,286.15,286.15,286.15,1019,82,5,260,0,3
18.00,0.00,10,286.15,286.15,286.15,1019,76,4,270,75,3
19.00,0.00,10,285.64,285.15,286.15,1018,76,4,260,75,3
20.00,0.00,10,286.15,286.15,286.15,1018,76,5,260,75,3
21.00,0.00,10,285.15,285.15,285.15,1018,87,5,250,75,3
22.00,0.00,10,285.15,285.15,285.15,1017,81,5,250,75,3
23.00,0.00,10,285.15,285.15,285.15,1017,81,5,270,75,3
0.00,0.00,10,285.15,285.15,285.15,1016,81,4,270,75,3
1.00,0.00,10,284.64,284.15,285.15,1016,81,5,270,75,2
2.00,0.00,10,284.15,284.15,284.15,1015,81,6,270,75,3
3.00,0.00,10,284.15,284.15,284.15,1014,81,6,270,75,2
4.00,0.00,10,284.15,284.15,284.15,1014,81,6,280,75,2
5.00,0.00,10,284.15,284.15,284.15,1014,81,5,280,40,2
6.00,0.00,10,283.15,283.15,283.15,1014,87,5,280,75,2
7.00,0.00,10,283.15,283.15,283.15,1014,87,6,280,40,2
8.00,0.00,10,283.64,283.15,284.15,1014,81,6,280,75,2
9.00,0.00,10,284.15,284.15,284.15,1014,81,7,290,75,2
10.00,0.00,10,283.64,283.15,284.15,1014,81,6,280,75,2
11.00,0.00,10,284.15,284.15,284.15,1016,81,7,300,75,2
12.00,0.00,10,285.15,285.15,285.15,1016,76,6,300,75,2
13.00,0.00,10,285.15,285.15,285.15,1017,81,6,310,75,2
14.00,0.00,10,284.15,284.15,284.15,1018,87,3,340,75,2
15.00,0.00,10,283.64,283.15,284.15,1019,81,4,330,40,2
16.00,0.00,10,283.15,283.15,283.15,1020,76,4,320,40,2
17.00,0.00,10,282.64,282.15,283.15,1021,71,4,330,75,2
18.00,0.00,10,283.15,283.15,283.15,1021,76,3,290,40,2
19.00,0.00,10,282.15,282.15,282.15,1021,81,3,280,40,2
20.00,0.00,10,282.15,282.15,282.15,1021,81,3,280,40,2
21.00,0.00,10,281.64,281.15,282.15,1021,81,4,270,75,2
22.00,0.00,10,282.15,282.15,282.15,1021,87,5,280,75,2
23.00,0.00,10,282.15,282.15,282.15,1020,87,5,280,75,2
0.00,1.00,10,282.15,282.15,282.15,1019,87,5,280,75,2
1.00,1.00,10,282.64,282.15,283.15,1019,81,6,260,75,2
2.00,1.00,10,282.66,282.15,283.15,1018,87,7,270,75,2
3.00,1.00,10,282.15,282.15,282.15,1017,87,7,260,75,2
4.00,1.00,10,282.15,282.15,282.15,1016,93,7,270,75,2
5.00,1.00,10,282.15,282.15,282.15,1015,87,6,260,75,2
6.00,1.00,10,282.15,282.15,282.15,1014,87,7,270,75,2
7.00,1.00,10,282.15,282.15,282.15,1013,87,8,260,75,2
8.00,1.00,10,282.15,282.15,282.15,1012,81,9,260,75,2
9.00,1.00,10,283.15,283.15,283.15,1011,76,9,260,75,2
10.00,1.00,10,283.15,283.15,283.15,1010,76,9,260,75,2
11.00,1.00,10,283.64,283.15,284.15,1009,71,9,260,75,2
12.00,1.00,10,284.15,284.15,284.15,1008,71,9,270,75,2
13.00,1.00,10,284.15,284.15,284.15,1007,71,11,270,75,2
14.00,1.00,10,284.15,284.15,284.15,1006,71,10,270,75,2
15.00,1.00,10,284.15,284.15,284.15,1005,71,11,270,75,2
16.00,1.00,10,283.15,283.15,283.15,1005,81,10,270,75,2
17.00,1.00,10,283.66,283.15,284.15,1004,81,10,260,75,2
18.00,1.00,10,283.64,283.15,284.15,1004,76,9,260,75,2
19.00,1.00,10,283.64,283.15,284.15,1002,76,9,260,75,2
20.00,1.00,10,283.15,283.15,283.15,1001,87,10,250,75,2
21.00,1.00,10,282.64,282.15,283.15,999,93,8,250,75,2
22.00,1.00,10,283.15,283.15,283.15,997,93,8,240,75,2
23.00,1.00,10,283.64,283.15,284.15,995,93,9,250,75,2
23.00,1.00,10,283.64,283.15,284.15,995,93,9,250,75,2
0.00,1.00,10,284.15,284.15,284.15,992,93,10,260,75,2
0.00,1.00,10,284.15,284.15,284.15,992,93,10,260,75,2
1.00,1.00,10,285.15,285.15,285.15,990,87,10,260,75,2
1.00,1.00,10,285.15,285.15,285.15,990,87,10,260,75,2
2.00,1.00,10,284.64,284.15,285.15,988,87,10,270,75,2
3.00,1.00,10,284.15,284.15,284.15,985,87,11,280,75,2
4.00,1.00,10,283.17,282.15,284.15,986,87,13,300,75,2
5.00,1.00,10,281.66,281.15,282.15,986,81,9,300,75,3
6.00,1.00,10,281.15,281.15,281.15,986,75,10,280,75,3
7.00,1.00,10,281.15,281.15,281.15,986,81,14,280,75,3
8.00,1.00,10,281.15,281.15,281.15,988,81,12,290,75,3
9.00,1.00,10,281.15,281.15,281.15,991,87,10,310,75,3
10.00,1.00,10,281.66,281.15,282.15,994,81,8,320,75,3
11.00,1.00,10,281.66,281.15,282.15,997,81,8,310,90,3
12.00,1.00,10,279.66,279.15,280.15,999,87,7,310,90,3
13.00,1.00,10,278.15,278.15,278.15,1001,93,5,320,75,3
14.00,1.00,10,280.64,280.15,281.15,1002,81,6,300,40,3
15.00,1.00,10,280.66,280.15,281.15,1003,81,6,300,20,2
16.00,1.00,10,280.15,280.15,280.15,1005,75,5,300,20,2
17.00,1.00,10,280.15,280.15,280.15,1006,70,5,300,20,2
18.00,1.00,10,279.15,279.15,279.15,1007,81,4,280,0,2
19.00,1.00,10,279.15,279.15,279.15,1008,75,4,300,0,2
20.00,1.00,10,279.15,279.15,279.15,1008,75,5,300,0,2
21.00,1.00,10,279.15,279.15,279.15,1009,75,5,290,0,2
22.00,1.00,10,278.66,278.15,279.15,1009,80,5,280,0,2
23.00,1.00,10,278.15,278.15,278.15,1010,80,5,290,0,2
0.00,0.00,10,278.15,278.15,278.15,1010,80,5,290,0,2
1.00,0.00,10,278.15,278.15,278.15,1011,80,6,290,20,2
2.00,0.00,10,278.15,278.15,278.15,1011,80,5,290,0,2
3.00,0.00,10,278.15,278.15,278.15,1012,86,5,290,0,2
4.00,0.00,10,278.15,278.15,278.15,1013,80,5,290,0,2
5.00,0.00,10,278.15,278.15,278.15,1013,80,6,290,0,2
6.00,0.00,10,278.15,278.15,278.15,1014,80,5,290,0,2
7.00,0.00,10,278.15,278.15,278.15,1015,80,5,290,20,2
8.00,0.00,10,279.15,279.15,279.15,1016,75,4,290,20,2
9.00,0.00,10,280.15,280.15,280.15,1017,70,5,300,0,2
10.00,0.00,10,280.66,280.15,281.15,1017,70,6,300,20,2
11.00,0.00,10,282.15,282.15,282.15,1018,93,7,300,20,2
12.00,0.00,10,282.15,282.15,282.15,1018,49,7,310,20,2
13.00,0.00,10,281.15,281.15,281.15,1019,61,6,310,40,3
14.00,0.00,10,281.15,281.15,281.15,1019,61,5,300,56,3
15.00,0.00,10,281.15,281.15,281.15,1020,61,4,300,40,2
16.00,0.00,10,281.15,281.15,281.15,1020,49,5,300,0,2
17.00,0.00,10,280.15,280.15,280.15,1021,56,3,310,0,2
18.00,0.00,10,278.15,278.15,278.15,1021,84,2,280,0,2
19.00,0.00,10,278.15,278.15,278.15,1021,84,2,280,0,2
20.00,0.00,10,277.13,276.15,278.15,1022,87,2,280,0,2
21.00,0.00,10,277.15,277.15,277.15,1022,87,3,280,0,2
22.00,0.00,10,276.64,276.15,277.15,1022,87,3,270,0,2
23.00,0.00,10,277.15,277.15,277.15,1022,87,4,280,0,2
0.00,0.00,10,277.15,277.15,277.15,1022,80,3,270,0,2
1.00,0.00,10,278.15,278.15,278.15,1022,80,4,280,0,2
2.00,0.00,10,278.15,278.15,278.15,1022,80,5,270,0,2
3.00,0.00,10,278.15,278.15,278.15,1022,86,3,290,0,2
4.00,0.00,10,278.15,278.15,278.15,1022,93,4,290,75,2
5.00,0.00,10,278.15,278.15,278.15,1022,93,4,290,75,2
6.00,0.00,10,279.15,279.15,279.15,1022,87,4,280,75,2
7.00,0.00,10,279.15,279.15,279.15,1023,93,3,280,75,2
8.00,0.00,10,280.15,280.15,280.15,1023,87,4,270,75,2
9.00,0.00,10,280.15,280.15,280.15,1023,87,4,270,75,2
10.00,0.00,10,281.15,281.15,281.15,1023,81,4,270,75,2
11.00,0.00,10,281.64,281.15,282.15,1023,76,4,280,75,2
12.00,0.00,10,282.15,282.15,282.15,1023,76,4,270,75,2
13.00,0.00,10,282.15,282.15,282.15,1022,76,4,270,75,2
14.00,0.00,10,282.15,282.15,282.15,1022,76,5,270,75,2
15.00,0.00,10,282.15,282.15,282.15,1022,76,5,270,75,2
16.00,0.00,10,281.15,281.15,281.15,1022,87,4,270,75,2
17.00,0.00,10,281.15,281.15,281.15,1022,87,3,250,75,2
18.00,0.00,10,281.15,281.15,281.15,1022,87,4,240,75,2
19.00,0.00,10,281.15,281.15,281.15,1022,81,5,240,40,2
20.00,0.00,10,280.64,280.15,281.15,1021,81,4,240,75,2
21.00,0.00,10,280.64,280.15,281.15,1021,81,4,240,75,2
22.00,0.00,10,281.15,281.15,281.15,1021,81,4,240,75,2
23.00,0.00,10,281.15,281.15,281.15,1020,81,4,240,75,2
0.00,0.00,11,281.15,281.15,281.15,1020,81,4,240,75,2
1.00,0.00,11,281.64,281.15,282.15,1019,76,4,240,75,2
2.00,0.00,11,281.15,281.15,281.15,1019,87,5,240,75,3
3.00,0.00,11,281.15,281.15,281.15,1018,93,4,240,75,3
4.00,0.00,11,281.15,281.15,281.15,1018,93,5,240,75,3
4.00,0.00,11,281.15,281.15,281.15,1018,93,5,240,75,3
5.00,0.00,11,281.15,281.15,281.15,1018,93,5,240,75,3
5.00,0.00,11,281.15,281.15,281.15,1018,93,5,240,75,3
6.00,0.00,11,281.15,281.15,281.15,1017,93,5,240,75,3
6.00,0.00,11,281.15,281.15,281.15,1017,93,5,240,75,3
7.00,0.00,11,281.15,281.15,281.15,1017,93,5,240,75,3
8.00,0.00,11,281.64,281.15,282.15,1017,93,5,240,90,2
8.00,0.00,11,281.64,281.15,282.15,1017,93,5,240,90,2
9.00,0.00,11,282.15,282.15,282.15,1017,93,5,250,90,2
9.00,0.00,11,282.15,282.15,282.15,1017,93,5,250,90,2
10.00,0.00,11,282.15,282.15,282.15,1017,100,5,250,90,2
10.00,0.00,11,282.15,282.15,282.15,1017,100,5,250,90,2
11.00,0.00,11,283.15,283.15,283.15,1017,93,5,260,90,2
11.00,0.00,11,283.15,283.15,283.15,1017,93,5,260,90,2
12.00,0.00,11,283.15,283.15,283.15,1017,100,6,260,90,2
12.00,0.00,11,283.15,283.15,283.15,1017,100,6,260,90,2
13.00,0.00,11,284.15,284.15,284.15,1016,93,6,260,90,2
13.00,0.00,11,284.15,284.15,284.15,1016,93,6,260,90,2
14.00,0.00,11,284.15,284.15,284.15,1016,93,5,260,90,3
14.00,0.00,11,284.15,284.15,284.15,1016,93,5,260,90,3
15.00,0.00,11,284.15,284.15,284.15,1016,93,6,260,75,3
15.00,0.00,11,284.15,284.15,284.15,1016,93,6,260,75,3
16.00,0.00,11,284.15,284.15,284.15,1016,93,6,270,75,3
16.00,0.00,11,284.15,284.15,284.15,1016,93,6,270,75,3
17.00,0.00,11,284.15,284.15,284.15,1016,93,5,250,75,3
18.00,0.00,11,284.15,284.15,284.15,1016,93,5,260,75,3
19.00,0.00,11,284.15,284.15,284.15,1016,93,5,250,75,3
20.00,0.00,11,284.15,284.15,284.15,1015,93,5,240,75,3
20.00,0.00,11,284.15,284.15,284.15,1015,93,5,240,75,3
21.00,0.00,11,283.64,283.15,284.15,1015,93,4,240,75,3
22.00,0.00,11,283.64,283.15,284.15,1014,93,5,240,75,3
23.00,0.00,11,283.64,283.15,284.15,1014,93,4,250,75,3
0.00,0.00,11,283.64,283.15,284.15,1013,87,5,240,75,3
1.00,0.00,11,283.15,283.15,283.15,1013,93,4,240,90,3
2.00,0.00,11,282.66,282.15,283.15,1013,93,4,280,90,3
3.00,0.00,11,282.15,282.15,282.15,1012,93,6,250,90,2
4.00,0.00,11,281.66,281.15,282.15,1011,93,3,250,90,2
5.00,0.00,11,281.15,281.15,281.15,1010,93,3,250,90,2
6.00,0.00,11,281.66,281.15,282.15,1010,93,2,240,90,2
7.00,0.00,11,281.64,281.15,282.15,1009,87,2,200,90,2
8.00,0.00,11,281.64,281.15,282.15,1009,93,3,180,75,3
9.00,0.00,11,282.15,282.15,282.15,1008,93,3,210,75,3
10.00,0.00,11,283.15,283.15,283.15,1008,87,4,240,75,3
11.00,0.00,11,283.64,283.15,284.15,1008,87,5,270,75,3
12.00,0.00,11,284.15,284.15,284.15,1008,87,5,270,75,3
13.00,0.00,11,284.15,284.15,284.15,1008,87,3,280,75,3
14.00,0.00,11,284.15,284.15,284.15,1009,87,4,290,75,3
15.00,0.00,11,284.15,284.15,284.15,1009,87,4,280,75,3
16.00,0.00,11,283.15,283.15,283.15,1010,87,3,280,40,3
17.00,0.00,11,283.15,283.15,283.15,1010,87,4,270,40,3
18.00,0.00,11,282.15,282.15,282.15,1011,93,4,270,75,3
19.00,0.00,11,282.15,282.15,282.15,1011,93,4,270,40,3
20.00,0.00,11,281.66,281.15,282.15,1012,93,3,260,75,3
21.00,0.00,11,282.15,282.15,282.15,1012,93,4,290,75,3
22.00,0.00,11,282.15,282.15,282.15,1013,93,5,270,75,3
23.00,0.00,11,282.15,282.15,282.15,1013,93,4,280,75,3
0.00,0.00,11,282.15,282.15,282.15,1014,87,4,280,75,3
1.00,0.00,11,282.15,282.15,282.15,1014,87,3,280,75,3
2.00,0.00,11,282.15,282.15,282.15,1014,87,3,280,75,3
3.00,0.00,11,282.15,282.15,282.15,1015,87,3,270,75,2
4.00,0.00,11,285.32,282.15,291.15,1015,87,3,270,75,2
5.00,0.00,11,282.15,282.15,282.15,1015,87,3,280,75,2
6.00,0.00,11,282.15,282.15,282.15,1016,87,3,280,75,3
7.00,0.00,11,281.66,281.15,282.15,1016,93,4,260,75,3
8.00,0.00,11,281.66,281.15,282.15,1017,93,3,270,75,3
9.00,0.00,11,282.15,282.15,282.15,1017,87,4,260,75,3
10.00,0.00,11,283.15,283.15,283.15,1017,81,3,260,75,3
11.00,0.00,11,283.15,283.15,283.15,1017,81,4,250,75,3
12.00,0.00,11,283.66,283.15,284.15,1017,76,3,250,75,2
13.00,0.00,11,284.15,284.15,284.15,1017,71,3,260,75,2
14.00,0.00,11,283.66,283.15,284.15,1017,76,3,250,20,2
15.00,0.00,11,283.66,283.15,284.15,1017,76,2,250,20,2
16.00,0.00,11,282.15,282.15,282.15,1017,81,2,242,0,2
17.00,0.00,11,281.17,280.15,282.15,1017,87,0,0,92,3
18.00,0.00,11,279.64,279.15,280.15,1017,87,1,0,92,3
19.00,0.00,11,280.13,279.15,281.15,1016,87,2,150,0,3
20.00,0.00,11,279.62,278.15,281.15,1016,87,3,150,0,3
21.00,0.00,11,279.62,278.15,281.15,1016,87,2,150,0,3
22.00,0.00,11,279.13,278.15,280.15,1016,93,1,130,0,3
23.00,0.00,11,278.64,278.15,279.15,1015,93,1,140,92,3
0.00,1.00,11,278.13,277.15,279.15,1015,93,1,130,92,3
1.00,1.00,11,277.64,277.15,278.15,1015,93,1,130,92,3
2.00,1.00,11,277.64,277.15,278.15,1014,93,2,130,0,3
3.00,1.00,11,277.64,277.15,278.15,1014,93,1,0,0,3
4.00,1.00,11,277.13,276.15,278.15,1014,93,1,0,0,3
5.00,1.00,11,277.13,276.15,278.15,1013,93,1,140,0,3
6.00,1.00,11,276.64,276.15,277.15,1013,93,1,130,0,3
7.00,1.00,11,277.64,277.15,278.15,1013,86,1,120,75,3
8.00,1.00,11,278.64,278.15,279.15,1013,87,3,140,0,3
9.00,1.00,11,280.64,280.15,281.15,1012,75,3,170,0,3
10.00,1.00,11,281.64,281.15,282.15,1012,76,3,150,0,3
11.00,1.00,11,282.64,282.15,283.15,1011,76,3,160,0,3
12.00,1.00,11,283.64,283.15,284.15,1011,71,3,150,0,3
13.00,1.00,11,284.64,284.15,285.15,1010,66,4,150,0,3
14.00,1.00,11,284.15,284.15,284.15,1009,76,5,150,0,3
15.00,1.00,11,283.64,283.15,284.15,1009,76,5,150,0,3
16.00,1.00,11,283.15,283.15,283.15,1009,76,4,150,0,3
17.00,1.00,11,283.15,283.15,283.15,1008,81,4,150,75,3
18.00,1.00,11,282.64,282.15,283.15,1008,76,4,160,0,3
19.00,1.00,11,282.64,282.15,283.15,1007,76,4,150,0,3
20.00,1.00,11,282.64,282.15,283.15,1007,76,3,170,0,3
21.00,1.00,11,281.64,281.15,282.15,1007,81,2,170,0,3
22.00,1.00,11,281.13,280.15,282.15,1007,81,3,180,0,3
23.00,1.00,11,281.13,280.15,282.15,1007,87,3,180,0,3
0.00,1.00,11,281.62,280.15,283.15,1007,81,3,180,0,3
1.00,1.00,11,282.13,281.15,283.15,1007,81,2,180,0,3
2.00,1.00,11,281.13,280.15,282.15,1006,87,2,170,0,3
3.00,1.00,11,280.62,279.15,282.15,1006,87,1,0,0,3
4.00,1.00,11,281.13,280.15,282.15,1006,87,1,0,0,3
5.00,1.00,11,280.13,279.15,281.15,1006,93,1,130,0,3
6.00,1.00,11,280.13,279.15,281.15,1006,93,1,0,0,3
7.00,1.00,11,280.13,279.15,281.15,1006,87,2,150,0,3
8.00,1.00,11,282.15,282.15,282.15,1006,87,3,150,0,3
9.00,1.00,11,283.15,283.15,283.15,1005,81,2,150,0,3
10.00,1.00,11,284.15,284.15,284.15,1005,76,3,160,0,3
11.00,1.00,11,284.66,284.15,285.15,1005,81,2,170,0,3
12.00,1.00,11,285.66,285.15,286.15,1005,76,3,170,75,3
13.00,1.00,11,286.15,286.15,286.15,1004,71,3,180,75,3
14.00,1.00,11,285.64,285.15,286.15,1005,71,2,210,75,3
15.00,1.00,11,285.15,285.15,285.15,1005,81,2,220,75,3
16.00,1.00,11,284.15,284.15,284.15,1006,93,3,290,75,3
17.00,1.00,11,282.66,282.15,283.15,1007,93,6,310,75,3
18.00,1.00,11,282.15,282.15,282.15,1008,93,5,310,75,3
19.00,1.00,11,282.15,282.15,282.15,1009,87,4,310,90,2
20.00,1.00,11,282.15,282.15,282.15,1010,93,3,300,90,2
21.00,1.00,11,282.15,282.15,282.15,1010,93,3,300,90,2
22.00,1.00,11,282.15,282.15,282.15,1011,93,3,290,90,2
23.00,1.00,11,281.15,281.15,281.15,1011,93,3,290,90,2
0.00,0.00,11,281.15,281.15,281.15,1012,93,3,280,75,2
1.00,0.00,11,281.15,281.15,281.15,1013,87,3,280,75,2
2.00,0.00,11,280.66,280.15,281.15,1013,93,3,280,75,2
3.00,0.00,11,280.15,280.15,280.15,1014,93,4,290,75,2
4.00,0.00,11,280.15,280.15,280.15,1015,87,2,280,75,2
5.00,0.00,11,279.66,279.15,280.15,1016,93,3,280,75,2
6.00,0.00,11,279.66,279.15,280.15,1017,93,3,290,90,2
7.00,0.00,11,278.66,278.15,279.15,1018,93,3,290,75,2
8.00,0.00,11,279.15,279.15,279.15,1019,87,3,280,75,2
9.00,0.00,11,279.66,279.15,280.15,1020,87,3,290,75,2
10.00,0.00,11,280.15,280.15,280.15,1020,87,2,280,75,3
11.00,0.00,11,280.66,280.15,281.15,1021,87,2,290,20,3
12.00,0.00,11,282.15,282.15,282.15,1021,76,3,290,20,3
13.00,0.00,11,282.66,282.15,283.15,1021,76,2,290,20,3
14.00,0.00,11,283.15,283.15,283.15,1022,71,2,280,20,3
15.00,0.00,11,282.15,282.15,282.15,1023,76,2,290,20,2
16.00,0.00,11,280.15,280.15,280.15,1024,87,1,290,20,2
17.00,0.00,11,279.15,279.15,279.15,1024,87,1,310,0,3
18.00,0.00,11,278.64,278.15,279.15,1025,93,1,310,48,3
19.00,0.00,11,277.64,277.15,278.15,1025,93,1,0,48,3
20.00,0.00,11,276.15,276.15,276.15,1026,100,1,270,0,3
21.00,0.00,11,277.15,277.15,277.15,1026,100,1,310,75,3
22.00,0.00,11,276.64,276.15,277.15,1027,93,1,300,90,3
22.00,0.00,11,276.64,276.15,277.15,1027,93,1,300,90,3
23.00,0.00,11,276.13,275.15,277.15,1027,93,1,0,90,3
0.00,0.00,11,275.13,274.15,276.15,1027,100,1,0,90,3
1.00,0.00,11,275.13,274.15,276.15,1027,100,1,0,90,3
2.00,0.00,11,275.13,274.15,276.15,1027,93,1,0,90,3
3.00,0.00,11,274.64,274.15,275.15,1027,100,1,0,90,3
4.00,0.00,11,274.13,273.15,275.15,1027,100,0,0,90,2
5.00,0.00,11,274.13,273.15,275.15,1027,100,1,0,90,2
6.00,0.00,11,274.13,273.15,275.15,1027,100,1,0,75,2
6.00,0.00,11,274.13,273.15,275.15,1027,100,1,0,75,2
7.00,0.00,11,273.64,273.15,274.15,1027,100,1,0,75,2
8.00,0.00,11,274.15,274.15,274.15,1027,100,1,0,40,2
8.00,0.00,11,274.15,274.15,274.15,1027,100,1,0,40,2
9.00,0.00,11,278.17,277.15,279.15,1027,100,1,50,20,3
10.00,0.00,11,280.15,280.15,280.15,1026,87,3,70,0,3
11.00,0.00,11,281.13,280.15,282.15,1025,76,5,90,20,2
12.00,0.00,11,281.64,281.15,282.15,1025,76,4,90,20,2
13.00,0.00,11,281.15,281.15,281.15,1024,75,4,90,75,2
14.00,0.00,11,281.64,281.15,282.15,1024,76,3,70,75,2
15.00,0.00,11,280.64,280.15,281.15,1023,81,3,70,75,2
16.00,0.00,11,280.64,280.15,281.15,1023,81,3,70,75,2
17.00,0.00,11,280.64,280.15,281.15,1023,81,3,80,75,2
18.00,0.00,11,280.64,280.15,281.15,1022,81,4,80,75,2
19.00,0.00,11,280.64,280.15,281.15,1022,81,3,90,75,2
20.00,0.00,11,280.64,280.15,281.15,1022,87,2,90,75,3
21.00,0.00,11,280.64,280.15,281.15,1021,87,3,90,75,3
22.00,0.00,11,280.64,280.15,281.15,1021,87,3,80,75,3
23.00,0.00,11,280.64,280.15,281.15,1021,87,3,80,90,4
0.00,0.00,11,280.64,280.15,281.15,1020,87,3,90,75,4
1.00,0.00,11,280.64,280.15,281.15,1020,87,3,90,75,4
2.00,0.00,11,279.64,279.15,280.15,1020,93,2,80,40,4
3.00,0.00,11,279.64,279.15,280.15,1020,93,3,80,20,4
4.00,0.00,11,279.15,279.15,279.15,1020,93,2,70,75,4
5.00,0.00,11,280.15,280.15,280.15,1020,93,3,80,75,4
6.00,0.00,11,280.64,280.15,281.15,1020,87,5,100,90,4
7.00,0.00,11,279.64,279.15,280.15,1020,87,2,90,40,4
8.00,0.00,11,279.64,279.15,280.15,1020,87,4,90,40,4
9.00,0.00,11,280.13,279.15,281.15,1021,75,5,100,0,4
10.00,0.00,11,280.64,280.15,281.15,1020,75,5,90,0,4
11.00,0.00,11,281.15,281.15,281.15,1020,75,4,80,0,4
12.00,0.00,11,281.64,281.15,282.15,1020,70,4,90,0,4
13.00,0.00,11,282.15,282.15,282.15,1020,70,4,100,75,4
14.00,0.00,11,281.15,281.15,281.15,1020,75,3,70,75,4
15.00,0.00,11,281.15,281.15,281.15,1021,75,3,70,75,4
16.00,0.00,11,281.15,281.15,281.15,1021,75,3,70,75,4
17.00,0.00,11,280.64,280.15,281.15,1021,75,4,80,75,4
18.00,0.00,11,280.15,280.15,280.15,1021,81,4,100,75,4
19.00,0.00,11,279.64,279.15,280.15,1021,81,4,110,90,4
20.00,0.00,11,279.64,279.15,280.15,1022,81,2,80,90,4
21.00,0.00,11,279.15,279.15,279.15,1022,87,2,80,90,4
22.00,0.00,11,279.15,279.15,279.15,1022,87,3,120,90,4
23.00,0.00,11,279.15,279.15,279.15,1022,87,3,110,90,4
0.00,0.00,11,279.15,279.15,279.15,1021,81,2,130,90,4
1.00,0.00,11,279.15,279.15,279.15,1021,81,2,90,90,4
2.00,0.00,11,279.15,279.15,279.15,1021,87,1,110,90,4
3.00,0.00,11,279.15,279.15,279.15,1021,81,1,0,90,4
4.00,0.00,11,279.15,279.15,279.15,1021,81,0,0,90,4
5.00,0.00,11,279.15,279.15,279.15,1021,87,0,0,90,4
6.00,0.00,11,279.15,279.15,279.15,1021,87,2,240,90,4
7.00,0.00,11,279.15,279.15,279.15,1022,87,2,250,90,4
8.00,0.00,11,279.15,279.15,279.15,1022,87,1,260,90,4
9.00,0.00,11,279.15,279.15,279.15,1021,87,2,200,90,4
10.00,0.00,11,279.15,279.15,279.15,1021,87,3,220,90,4
11.00,0.00,11,279.15,279.15,279.15,1021,87,3,210,90,4
12.00,0.00,11,279.15,279.15,279.15,1021,87,3,230,90,4
13.00,0.00,11,278.64,278.15,279.15,1021,87,4,250,90,4
14.00,0.00,11,279.15,279.15,279.15,1021,87,3,230,90,4
15.00,0.00,11,279.15,279.15,279.15,1020,87,3,210,90,4
16.00,0.00,11,279.15,279.15,279.15,1020,93,3,210,90,4
17.00,0.00,11,279.64,279.15,280.15,1020,87,3,200,75,4
18.00,0.00,11,279.64,279.15,280.15,1019,87,4,200,75,5
19.00,0.00,11,280.15,280.15,280.15,1020,87,3,210,75,4
20.00,0.00,11,280.64,280.15,281.15,1020,81,5,240,75,5
21.00,0.00,11,280.64,280.15,281.15,1019,81,5,220,75,5
22.00,0.00,11,280.64,280.15,281.15,1018,81,5,240,75,5
23.00,0.00,11,280.15,280.15,280.15,1018,81,5,240,75,4
0.00,0.00,11,280.15,280.15,280.15,1017,81,5,230,75,4
1.00,0.00,11,280.15,280.15,280.15,1017,87,5,250,75,4
2.00,0.00,11,279.66,279.15,280.15,1016,93,4,220,75,4
